#	Frequency	Distance	Snr	Sat	Total	BitSet	Tag	LI	PI	X	Y	Z
0	786.34510	15.06539	94	27393	13786	0	314	0	27393	0	-871	0
1	1396.69500	15.65060	78	27393	14186	0	315	0	27393	0	-879	0
2	1273.85200	15.54489	123	27393	14136	0	327	0	27393	0	-976	0
3	1243.40900	15.51782	255	27393	13765	0	328	0	27393	0	-984	0
4	1251.60700	15.52514	348	27393	13566	0	329	0	27393	0	-992	0
5	1238.03900	15.51301	361	27393	13445	0	330	0	27393	0	-1000	0
6	1223.60400	15.50002	392	27393	13269	0	331	0	27393	0	-1008	0
7	1237.68300	15.51269	307	27393	13067	0	332	0	27393	0	-1015	0
8	1269.18300	15.54076	133	27393	12871	0	333	0	27393	0	-1023	0
9	834.94130	15.11789	91	27393	12998	0	334	0	27393	0	-1031	0
10	1256.21900	15.52925	66	27393	13196	0	335	0	27393	0	-1039	0
11	1237.29700	15.51234	155	27393	14628	0	339	0	27393	0	-1071	0
12	1232.78500	15.50829	220	27393	14741	0	340	0	27393	0	-1079	0
13	1221.54100	15.49816	224	27393	15075	0	341	0	27393	0	-1086	0
14	1208.87300	15.48669	184	27393	15261	0	342	0	27393	0	-1094	0
15	1192.52300	15.47178	91	27393	15160	0	343	0	27393	0	-1102	0
16	1250.63400	15.52428	126	27393	15148	0	344	0	27393	0	-1110	0
17	1303.03500	15.57050	153	27393	15109	0	345	0	27393	0	-1118	0
18	1296.36100	15.56467	179	27393	14987	0	346	0	27393	0	-1126	0
19	1295.79400	15.56418	116	27393	14680	0	347	0	27393	0	-1134	0
20	1658.05300	15.85828	107	27393	14168	0	348	0	27393	0	-1142	0
21	1292.96700	15.56170	148	27393	13927	0	349	0	27393	0	-1150	0
22	1277.89200	15.54845	140	27393	13831	0	350	0	27393	0	-1158	0
23	1289.98000	15.55908	176	27393	13660	0	351	0	27393	0	-1166	0
24	1253.26700	15.52662	179	27393	13881	0	352	0	27393	0	-1174	0
25	1239.09400	15.51396	269	27393	13836	0	353	0	27393	0	-1182	0
26	1232.78800	15.50830	325	27393	13727	0	354	0	27393	0	-1189	0
27	1219.30200	15.49614	268	27393	13754	0	355	0	27393	0	-1197	0
28	1192.41800	15.47169	104	27393	13929	0	356	0	27393	0	-1205	0
29	1105.25100	15.39043	130	27393	14061	0	357	0	27393	0	-1213	0
30	1091.39900	15.37723	146	27393	14185	0	358	0	27393	0	-1221	0
31	1109.42200	15.39438	147	27393	14329	0	359	0	27393	0	-1229	0
32	1106.05500	15.39119	125	27393	14328	0	360	0	27393	0	-1237	0
33	1290.69200	15.55971	121	27393	14300	0	361	0	27393	0	-1245	0
34	1306.54600	15.57356	106	27393	14498	0	362	0	27393	0	-1253	0
35	961.63030	15.24963	122	27393	14395	0	363	0	27393	0	-1261	0
36	975.68290	15.26380	142	27393	14336	0	364	0	27393	0	-1269	0
37	999.72310	15.28784	154	27393	14169	0	365	0	27393	0	-1277	0
38	1004.04500	15.29213	109	27393	13752	0	366	0	27393	0	-1285	0
39	1023.37400	15.31124	99	27393	13527	0	367	0	27393	0	-1293	0
40	1228.61300	15.50454	173	27393	13368	0	368	0	27393	0	-1301	0
41	1232.53300	15.50807	198	27393	13503	0	369	0	27393	0	-1309	0
42	1223.96300	15.50035	198	27393	13960	0	370	0	27393	0	-1317	0
43	1193.63300	15.47280	158	27393	14155	0	371	0	27393	0	-1325	0
44	1159.37300	15.44124	124	27393	14311	0	372	0	27393	0	-1333	0
45	1151.46200	15.43389	187	27393	14322	0	373	0	27393	0	-1341	0
46	1159.15500	15.44104	88	27393	14235	0	374	0	27393	0	-1349	0
47	1530.97900	15.76008	85	27393	15431	0	378	0	27393	0	-1381	0
48	1525.88900	15.75604	86	27393	15582	0	379	0	27393	0	-1389	0
49	834.44850	15.11737	68	27393	15271	0	384	0	27393	0	-1428	0
50	1274.58700	15.54554	161	27393	14830	0	385	0	27393	0	-1436	0
51	1270.18200	15.54164	165	27393	14669	0	386	0	27393	0	-1444	0
52	1281.48600	15.55162	96	27393	14316	0	388	0	27393	0	-1460	0
53	1302.88400	15.57037	94	27393	14460	0	389	0	27393	0	-1468	0
54	706.08920	14.97622	89	27393	15401	0	395	0	27393	0	-1516	0
55	1335.77500	15.59886	70	27393	15688	0	399	0	27393	0	-1548	0
56	1356.56400	15.61667	82	27393	15609	0	400	0	27393	0	-1556	0
57	1676.99600	15.87250	92	27393	15567	0	401	0	27393	0	-1564	0
58	1341.77900	15.60402	67	27393	15347	0	402	0	27393	0	-1571	0
59	1364.54700	15.62346	97	27393	14685	0	404	0	27393	0	-1587	0
60	1335.33300	15.59848	139	27393	14286	0	405	0	27393	0	-1595	0
61	1311.99100	15.57830	147	27393	13894	0	406	0	27393	0	-1603	0
62	1309.44200	15.57608	129	27393	13508	0	407	0	27393	0	-1611	0
63	1299.40500	15.56733	163	27393	13400	0	408	0	27393	0	-1619	0
64	1292.51800	15.56131	166	27393	13415	0	409	0	27393	0	-1627	0
65	1254.10900	15.52738	174	27393	13011	0	410	0	27393	0	-1635	0
66	1245.34300	15.51955	233	27393	12783	0	411	0	27393	0	-1643	0
67	1234.61400	15.50994	327	27393	12491	0	412	0	27393	0	-1651	0
68	1248.25900	15.52216	369	27393	12123	0	413	0	27393	0	-1659	0
69	1267.79300	15.53953	366	27393	11885	0	414	0	27393	0	-1667	0
70	1272.12100	15.54336	344	27393	11750	0	415	0	27393	0	-1675	0
71	1270.93500	15.54231	262	27393	11886	0	416	0	27393	0	-1683	0
72	1099.74500	15.38519	153	27393	11819	0	417	0	27393	0	-1691	0
73	1109.99300	15.39493	94	27393	11770	0	418	0	27393	0	-1699	0
74	1290.17700	15.55926	86	27393	11610	0	419	0	27393	0	-1707	0
75	799.99460	15.08025	99	27393	11504	0	420	0	27393	0	-1715	0
76	1233.56100	15.50899	153	27393	11463	0	421	0	27393	0	-1723	0
77	1214.91500	15.49217	206	27393	11368	0	422	0	27393	0	-1731	0
78	1229.05300	15.50493	276	27393	11327	0	423	0	27393	0	-1739	0
79	1229.94500	15.50574	338	27393	11269	0	424	0	27393	0	-1746	0
80	1234.16800	15.50953	344	27393	11136	0	425	0	27393	0	-1754	0
81	1242.47700	15.51699	349	27393	10939	0	426	0	27393	0	-1762	0
82	1254.05800	15.52733	344	27393	10823	0	427	0	27393	0	-1770	0
83	1254.17800	15.52744	374	27393	10654	0	428	0	27393	0	-1778	0
84	1251.50600	15.52505	351	27393	10608	0	429	0	27393	0	-1786	0
85	1248.29900	15.52219	344	27393	10854	0	430	0	27393	0	-1793	0
86	1232.74700	15.50826	277	27393	10972	0	431	0	27393	0	-1802	0
87	1232.32800	15.50788	263	27393	11279	0	432	0	27393	0	-1810	0
88	1239.12300	15.51398	189	27393	11623	0	433	0	27393	0	-1818	0
89	1738.47400	15.91793	140	27393	11659	0	435	0	27393	0	-1834	0
90	1787.03000	15.95306	165	27393	11913	0	436	0	27393	0	-1842	0
91	1220.05700	15.49682	235	27393	12284	0	437	0	27393	0	-1850	0
92	1225.30400	15.50156	318	27393	12400	0	438	0	27393	0	-1858	0
93	1217.68600	15.49467	369	27393	12567	0	439	0	27393	0	-1866	0
94	1218.21300	15.49515	393	27393	12758	0	440	0	27393	0	-1874	0
95	1224.06100	15.50043	424	27393	12815	0	441	0	27393	0	-1882	0
96	1224.58000	15.50090	355	27393	12829	0	442	0	27393	0	-1890	0
97	1204.65200	15.48285	300	27393	12644	0	443	0	27393	0	-1898	0
98	1194.48000	15.47357	250	27393	12666	0	444	0	27393	0	-1906	0
99	1198.45700	15.47720	228	27393	12929	0	445	0	27393	0	-1914	0
100	1206.40800	15.48444	224	27393	12940	0	446	0	27393	0	-1922	0
101	1214.65100	15.49193	256	27393	13282	0	447	0	27393	0	-1930	0
102	1202.97200	15.48132	200	27393	13493	0	448	0	27393	0	-1938	0
103	1143.00200	15.42600	167	27393	13707	0	449	0	27393	0	-1945	0
104	1112.46700	15.39727	138	27393	13999	0	450	0	27393	0	-1953	0
105	1318.91400	15.58431	112	27393	14036	0	451	0	27393	0	-1961	0
106	1291.46100	15.56038	110	27393	14000	0	452	0	27393	0	-1969	0
107	1296.06300	15.56441	188	27393	13956	0	453	0	27393	0	-1977	0
108	1298.93600	15.56692	227	27393	14011	0	454	0	27393	0	-1985	0
109	1297.30000	15.56549	205	27393	13800	0	455	0	27393	0	-1993	0
110	1292.64200	15.56142	196	27393	13662	0	456	0	27393	0	-2001	0
111	1304.05000	15.57139	125	27393	13427	0	457	0	27393	0	-2009	0
112	1134.23500	15.41779	70	27393	13301	0	458	0	27393	0	-2017	0
113	1147.60400	15.43029	87	27393	13142	0	460	0	27393	0	-2032	0
114	1259.95900	15.53258	173	27393	13288	0	461	0	27393	0	-2040	0
115	1214.14100	15.49146	296	27393	13513	0	462	0	27393	0	-2048	0
116	1224.42900	15.50077	331	27393	13977	0	463	0	27393	0	-2056	0
117	1240.03100	15.51480	286	27393	14082	0	464	0	27393	0	-2064	0
118	1240.34100	15.51507	264	27393	14245	0	465	0	27393	0	-2072	0
119	1234.55900	15.50989	269	27393	14408	0	466	0	27393	0	-2080	0
120	1240.57300	15.51528	271	27393	14657	0	467	0	27393	0	-2088	0
121	1247.78600	15.52174	189	27393	14701	0	468	0	27393	0	-2096	0
