#	Frequency	Distance	Snr	Sat	Total	BitSet	Tag	LI	PI	X	Y	Z
0	1195.42700	15.47444	31	27393	16745	0	371	0	27393	0	-1136	0
1	1427.77700	15.67649	45	27393	16729	0	372	0	27393	0	-1143	0
2	1730.45800	15.91207	53	27393	16701	0	374	0	27393	0	-1159	0
3	1450.29200	15.69503	66	27393	16675	0	375	0	27393	0	-1167	0
4	1300.32800	15.56814	84	27393	16576	0	376	0	27393	0	-1175	0
5	1298.43700	15.56649	77	27393	16559	0	377	0	27393	0	-1183	0
6	1299.95000	15.56781	77	27393	16641	0	378	0	27393	0	-1191	0
7	1144.06600	15.42699	111	27393	16588	0	541	0	27393	0	-2490	0
8	1140.83700	15.42397	125	27393	16604	0	542	0	27393	0	-2498	0
9	1092.79700	15.37856	88	27393	16657	0	543	0	27393	0	-2506	0
10	1149.57800	15.43213	64	27393	16644	0	544	0	27393	0	-2514	0
11	913.46620	15.20040	62	27393	16660	0	545	0	27393	0	-2522	0
12	1049.27900	15.33660	63	27393	16692	0	546	0	27393	0	-2530	0
13	1184.07900	15.46404	47	27393	16733	0	547	0	27393	0	-2538	0
14	1212.97000	15.49040	81	27393	16667	0	1366	0	27393	-8	-2520	0
15	1215.86800	15.49303	81	27393	16626	0	1367	0	27393	-8	-2512	0
16	1156.85200	15.43890	83	27393	16604	0	1368	0	27393	-8	-2504	0
17	1076.76000	15.36319	79	27393	16607	0	1369	0	27393	-8	-2496	0
18	1216.96200	15.49402	103	27393	16573	0	1370	0	27393	-8	-2488	0
19	1307.25700	15.57418	101	27393	16586	0	1535	0	27393	-8	-1172	0
20	1318.31500	15.58379	73	27393	16669	0	1536	0	27393	-8	-1164	0
21	969.73150	15.25781	71	27393	16718	0	2120	0	27393	-16	-1170	0
22	1477.88600	15.71752	87	27393	16662	0	2121	0	27393	-16	-1178	0
23	1471.57000	15.71239	53	27393	16697	0	2122	0	27393	-16	-1186	0
24	968.08570	15.25615	48	27393	16638	0	2290	0	27393	-16	-2525	0
25	885.81920	15.17168	62	27393	16370	0	3110	0	27393	-24	-2500	0
26	1342.97500	15.60505	44	27393	16727	0	3276	0	27393	-24	-1176	0
27	1694.51200	15.88556	80	27393	16282	0	4025	0	27393	-32	-2498	0
28	1713.18400	15.89937	100	27393	16550	0	4026	0	27393	-32	-2506	0
29	1588.57300	15.80521	56	27393	16743	0	4847	0	27393	-40	-2513	0
30	1658.77800	15.85883	112	27393	16586	0	4848	0	27393	-40	-2505	0
31	1647.22200	15.85011	91	27393	16268	0	4849	0	27393	-40	-2497	0
32	1548.24500	15.77372	87	27393	16173	0	5768	0	27393	-48	-2509	0
33	1598.45500	15.81285	119	27393	16474	0	5769	0	27393	-48	-2517	0
34	1550.07100	15.77516	109	27393	16677	0	5770	0	27393	-48	-2525	0
35	713.34820	14.98442	36	27393	16724	0	5813	0	27393	-48	-2867	0
36	770.46930	15.04800	44	27393	16738	0	5814	0	27393	-48	-2875	0
37	1578.60000	15.79747	41	27393	16684	0	6543	0	27393	-56	-2876	0
38	1623.13400	15.83179	100	27393	16675	0	6587	0	27393	-56	-2525	0
39	1563.46600	15.78567	113	27393	16490	0	6588	0	27393	-56	-2517	0
40	1409.38700	15.66121	93	27393	16167	0	6589	0	27393	-56	-2509	0
41	1328.86800	15.59291	104	27393	15884	0	6590	0	27393	-56	-2501	0
42	763.39180	15.04021	26	27393	16760	0	6777	0	27393	-56	-1010	0
43	1377.77000	15.63467	89	27393	15952	0	7509	0	27393	-64	-2505	0
44	1410.26300	15.66194	101	27393	16131	0	7510	0	27393	-64	-2513	0
45	1328.30000	15.59242	99	27393	16368	0	7511	0	27393	-64	-2521	0
46	1195.35600	15.47437	56	27393	16560	0	7512	0	27393	-64	-2529	0
47	1225.14800	15.50142	48	27393	16638	0	7513	0	27393	-64	-2537	0
48	1128.52700	15.41243	54	27393	16709	0	7552	0	27393	-64	-2847	0
49	1538.17800	15.76578	76	27393	16609	0	7553	0	27393	-64	-2855	0
50	1522.90800	15.75367	45	27393	16533	0	7555	0	27393	-64	-2871	0
51	954.34240	15.24225	90	27393	16218	0	8286	0	27393	-72	-2864	0
52	951.63230	15.23950	86	27393	16645	0	8290	0	27393	-72	-2832	0
53	1597.46500	15.81208	27	27393	16740	0	8291	0	27393	-72	-2824	0
54	961.19260	15.24919	63	27393	16325	0	8331	0	27393	-72	-2505	0
55	1278.00000	15.54855	18	27393	16750	0	9066	0	27393	-80	-1034	0
56	1204.62900	15.48283	44	27393	16767	0	9080	0	27393	-80	-1146	0
57	1518.85400	15.75044	80	27393	16319	0	9251	0	27393	-80	-2508	0
58	1450.54900	15.69524	67	27393	16411	0	9252	0	27393	-80	-2516	0
59	1514.80600	15.74721	56	27393	16526	0	9253	0	27393	-80	-2524	0
60	1631.30700	15.83803	39	27393	16592	0	9254	0	27393	-80	-2532	0
61	1625.40100	15.83352	65	27393	16673	0	9291	0	27393	-80	-2827	0
62	1787.64300	15.95350	94	27393	16472	0	9292	0	27393	-80	-2835	0
63	1793.60600	15.95777	84	27393	16316	0	9293	0	27393	-80	-2843	0
64	1779.89600	15.94794	142	27393	15811	0	9295	0	27393	-80	-2859	0
65	1783.26100	15.95035	136	27393	15851	0	9296	0	27393	-80	-2867	0
66	1780.42700	15.94832	91	27393	16068	0	9297	0	27393	-80	-2875	0
67	1311.63800	15.57799	44	27393	16686	0	10024	0	27393	-88	-2916	0
68	1456.00500	15.69971	55	27393	16644	0	10025	0	27393	-88	-2908	0
69	1596.23500	15.81114	62	27393	16566	0	10026	0	27393	-88	-2900	0
70	1733.57900	15.91435	99	27393	16170	0	10028	0	27393	-88	-2884	0
71	1747.36100	15.92441	138	27393	15870	0	10029	0	27393	-88	-2876	0
72	1754.93400	15.92991	121	27393	15521	0	10030	0	27393	-88	-2868	0
73	1770.57700	15.94123	136	27393	15301	0	10031	0	27393	-88	-2860	0
74	1473.91200	15.71430	101	27393	15491	0	10033	0	27393	-88	-2844	0
75	1482.10500	15.72094	46	27393	16704	0	10074	0	27393	-88	-2517	0
76	1380.39800	15.63689	70	27393	16638	0	10075	0	27393	-88	-2509	0
77	1385.05800	15.64082	72	27393	16563	0	10076	0	27393	-88	-2501	0
78	1385.22400	15.64096	58	27393	16427	0	10077	0	27393	-88	-2493	0
79	1390.82800	15.64567	47	27393	16756	0	10245	0	27393	-88	-1153	0
80	1352.79800	15.61345	50	27393	16752	0	10246	0	27393	-88	-1145	0
81	1281.80600	15.55190	41	27393	16733	0	10824	0	27393	-96	-1141	0
82	1363.04000	15.62218	68	27393	16309	0	10994	0	27393	-96	-2496	0
83	1403.28200	15.65611	85	27393	16411	0	10995	0	27393	-96	-2504	0
84	1414.08400	15.66512	85	27393	16524	0	10996	0	27393	-96	-2512	0
85	1448.11600	15.69324	73	27393	16625	0	10997	0	27393	-96	-2520	0
86	1518.00100	15.74976	60	27393	16666	0	10998	0	27393	-96	-2528	0
87	1525.27000	15.75555	36	27393	16701	0	10999	0	27393	-96	-2536	0
88	1544.00300	15.77038	45	27393	16721	0	11004	0	27393	-96	-2576	0
89	1554.12800	15.77835	55	27393	16713	0	11005	0	27393	-96	-2584	0
90	1530.32600	15.75956	68	27393	16705	0	11006	0	27393	-96	-2592	0
91	1526.22100	15.75630	83	27393	16695	0	11007	0	27393	-96	-2600	0
92	1524.52700	15.75496	83	27393	16706	0	11008	0	27393	-96	-2608	0
93	1514.66500	15.74710	59	27393	16715	0	11009	0	27393	-96	-2616	0
